Price,Close,High,Low,Open,Volume
Ticker,PSKY,PSKY,PSKY,PSKY,PSKY
Date,,,,,
2013-03-13,36.141143798828125,36.20408149510041,35.75566091278125,36.18834707103234,4647600
2013-03-14,36.93571472167969,37.305463173779074,36.35355305085414,36.44795959274009,9221900
2013-03-15,36.78623580932617,37.077318118445866,36.65249772219078,36.8019702315246,6930700
2013-03-18,36.61316680908203,36.88064601099285,35.810729203349595,36.21194650569857,5859700
2013-03-19,35.991676330566406,36.93572090009973,35.80286621624576,36.73117635949945,8394600
2013-03-20,36.40861129760742,36.61315574368025,36.26700452756733,36.34567662260825,7359000
2013-03-21,36.101810455322266,36.550231052747186,36.00740690876824,36.07821031894242,6176700
2013-03-22,36.17261505126953,36.56596667601283,36.054611364467384,36.33782201341338,7187700
2013-03-25,35.7320442199707,36.42434361114536,35.629775003879416,36.23553659602807,7587500
2013-03-26,35.96018981933594,36.15686554969901,35.551103940056734,35.842186181738185,6115400
2013-03-27,36.314208984375,36.40861250050953,35.66911278889397,35.75565059578132,4105400
2013-03-28,36.731170654296875,36.81770848487605,36.282750078599776,36.46369145115874,5955500
2013-04-01,35.98379135131836,36.998635794184395,35.661243287873596,36.76262552842563,9448800
2013-04-02,35.80284881591797,36.18046886103441,35.700579596356036,36.07819664043898,7122200
2013-04-03,35.275760650634766,36.07032931536953,35.1026850400647,35.90512241493462,8530900
2013-04-04,35.33869934082031,35.81072296843957,35.18922684264289,35.220695684690966,6933200
2013-04-05,35.558982849121094,35.70058965568182,34.43399710868553,34.811614259169346,8295700
2013-04-08,36.33781814575195,36.361421281427944,35.496045998479154,35.57471811567509,7022000
2013-04-09,36.07820129394531,36.5738250411838,35.88152553721952,36.45581838673477,5262500
2013-04-10,36.668235778808594,36.72330476144424,36.18048064644949,36.219815205327166,5755600
2013-04-11,36.424346923828125,36.94357076417259,36.377146666272786,36.59742253762084,4563900
2013-04-12,36.63675308227539,36.786225549922456,36.21980151392129,36.22766722230973,4808900
2013-04-15,35.37016296386719,36.45581384606224,35.31509399892567,36.29847266007211,5201800
2013-04-16,36.322078704833984,36.432219653693586,35.59831333281777,35.67698243811205,4103000
2013-04-17,35.747772216796875,36.2040612565963,35.55109652744185,36.03885439778596,5428600
2013-04-18,35.17349624633789,35.97593379961606,35.02402373190702,35.73992346065996,6696800
2013-04-19,36.235538482666016,36.298473157304066,35.08694990992765,35.26789422696674,7563900
2013-04-22,36.93571472167969,37.09305595712182,36.361421763195196,36.40075632179711,4959600
2013-04-23,36.778358459472656,37.07730638456623,36.13326235866189,37.037971842035475,6603600
2013-04-24,36.235538482666016,37.08517609699781,36.14113196915861,36.880634653132205,4478200
2013-04-25,36.16475296020508,36.48730120474815,35.991677267657806,36.274890945995146,6970100
2013-04-26,36.40074920654297,36.59742496214281,36.02313211591534,36.16473890002993,4846000
2013-04-29,36.40861129760742,36.87276615473138,36.298473365583696,36.47154897364016,4432200
2013-04-30,36.0152587890625,36.636754817349434,35.62190732827839,36.40861024984661,8810900
2013-05-01,36.503021240234375,36.927838589222425,35.77138719331905,35.991663078056106,7927400
2013-05-02,37.25038146972656,37.99774983205855,36.825564180461804,36.990771070788846,10442800
2013-05-03,37.28971481323242,37.73813517988621,37.23464585599656,37.50999064217587,9129000
2013-05-06,37.108768463134766,37.399850650682446,37.08516834021093,37.30544415692123,3705800
2013-05-07,37.48640060424805,37.54146957630108,37.07731466825842,37.140249350161646,3395500
2013-05-08,36.93571472167969,37.43920427426695,36.715435791646925,37.36840086836971,5899100
2013-05-09,36.89637756347656,37.132387899494,36.77050518419831,36.92784340752044,4401800
2013-05-10,37.565059661865234,37.58079407839208,36.93569800595684,36.93569800595684,4818000
2013-05-13,38.532718658447266,38.595656348871955,37.399867240111085,37.41560166271726,6782800
2013-05-14,39.358768463134766,39.90946141985642,38.5641993834763,38.5641993834763,9562000
2013-05-15,39.64983367919922,39.66556509879686,39.02046885807393,39.14634122209221,5072800
2013-05-16,38.98898696899414,39.86222444684284,38.98898696899414,39.59474840930852,7089400
2013-05-17,40.5388069152832,40.54667562630576,39.43742445380655,39.48462471580612,8500600
2013-05-20,40.16118240356445,40.538799435052795,40.06677889595072,40.46799605408414,5021000
2013-05-21,40.14545822143555,40.397202973282376,39.77570980524224,40.12185808877309,4126700
2013-05-22,40.32638931274414,41.270433392463865,39.99597553541061,40.161182424077374,7655900
2013-05-23,40.169044494628906,40.34998577150611,39.34300418575382,39.83076206363106,4752400
2013-05-24,39.92517852783203,40.05105089181931,39.5475614358702,39.78357174321711,3782500
2013-05-28,40.35786056518555,40.78268087664826,40.13758470044203,40.39719511231352,3640900
2013-05-29,39.68915939331055,40.082510818415635,39.22500459164521,40.03530756703107,4293300
2013-05-30,39.5711669921875,40.334269991576576,39.53969814661728,39.775711487359594,4710200
2013-05-31,38.941795349121094,40.051046369327445,38.941795349121094,39.508222423620865,5447500
2013-06-03,39.012603759765625,39.09914157407846,38.273103984696405,38.94180036633094,4558100
2013-06-04,38.6349983215332,39.437436022284444,38.14724313124572,38.86314299156769,5145400
2013-06-05,37.934814453125,38.69004851000438,37.698801184446,38.57204187566487,5381000
2013-06-06,38.5184440612793,38.53421774086904,37.61147704026045,38.04524570767401,5712000
2013-06-07,37.879608154296875,38.61306740973662,37.548370043334685,37.72976277198358,10327800
2013-06-10,37.690330505371094,38.27394137635729,37.57202945957955,38.06100129904485,5045500
2013-06-11,37.13825607299805,37.556247797782994,36.941089710964405,37.366969775001856,5977900
2013-06-12,36.21552658081055,37.603579862355396,35.97104214546859,37.303886061575355,8408500
2013-06-13,37.35121536254883,37.46162810085106,36.09723653314791,36.31806200975236,9504500
2013-06-14,37.635135650634766,37.9269411752757,37.10672796212777,37.23291437887965,6243000
2013-06-17,37.690330505371094,37.92692958843362,37.47739042805865,37.78496953689199,5520700
2013-06-18,38.44746017456055,38.8102457433933,37.706115358877774,37.73765970639084,4363600
2013-06-19,38.155643463134766,38.715595330191356,38.155643463134766,38.408016220358036,6412900
2013-06-20,37.01207733154297,37.911155645909105,36.87011728100931,37.85594929387052,6302700
2013-06-21,36.980533599853516,37.5483738574933,36.59408909780932,37.382754785188645,8170100
2013-06-24,36.79912567138672,37.08304568307609,36.105099310426,36.570411994356995,4965200
2013-06-25,37.80075454711914,38.10044841342433,37.09095407653355,37.27234686156732,4831100
2013-06-26,38.19507598876953,38.4159013983218,37.832290527784934,38.1004369573215,2690700
2013-06-27,38.48688888549805,38.76292370947387,38.2976107859066,38.37647615931618,2767200
2013-06-28,38.54209518432617,39.0389554598373,38.376476095329515,38.40802344804921,9526300
2013-07-01,38.431678771972656,38.96797168268176,38.36069873942231,38.55786516222651,5135000
2013-07-02,38.731380462646484,39.149372401366975,38.21086112080761,38.4238012618128,4152400
2013-07-03,39.2440071105957,39.31498714972857,38.39224964952242,38.39224964952242,2150800
2013-07-05,39.48060989379883,39.74086803587084,39.283443449478355,39.43328886409429,2645200
2013-07-08,40.11153793334961,40.13519694159343,39.583130350577605,39.62256604234514,4344100
2013-07-09,40.45066452026367,40.86865637900425,40.261383428302885,40.340251803503584,3949300
2013-07-10,40.35601043701172,40.67936616613779,40.13518506933537,40.379672446777036,3040900
2013-07-11,40.54530715942383,41.16046549796561,40.34814071670955,41.10525913468731,4803300
2013-07-12,41.712528228759766,41.78350826182344,40.46643799205629,40.529529683379074,4832700
2013-07-15,41.901817321777344,41.94125001244967,41.35763596152633,41.62578247002817,4578200
2013-07-16,41.54690170288086,42.26458723801843,41.29452896581185,41.91757547667862,4153600
2013-07-17,41.507476806640625,41.94124234174701,41.33396938918971,41.76773492429609,2783300
2013-07-18,42.225162506103516,42.46176161555394,41.704643261904216,41.720416937003705,3493300
2013-07-19,41.40494918823242,42.43810233675869,41.113143722053586,42.43810233675869,4928900
2013-07-22,41.44438552856445,41.633666636733636,41.08948533107296,41.5074802341279,3790400
2013-07-23,41.38129806518555,41.86238471450209,41.136810568895754,41.523258158705886,2769000
2013-07-24,41.3891716003418,41.901805459521505,41.09736616174996,41.57845267391417,3089800
2013-07-25,41.397064208984375,41.50747692640047,40.955410330799076,41.32608417514247,2323900
2013-07-26,42.1936149597168,42.41444039304097,41.31031021789923,41.43649660958746,4771100
2013-07-29,41.31819152832031,42.351344578035665,41.23932616938901,42.17783717816209,3799800
2013-07-30,41.270877838134766,41.69675503288922,41.12102942854477,41.40494956406169,3063400
2013-07-31,41.673099517822266,42.08320608033402,41.08948552272291,41.08948552272291,6452900
2013-08-01,43.28196334838867,43.834029798383554,42.55638952620452,42.77721791131454,8658800
2013-08-02,43.00593566894531,43.376609476287456,42.48541647557069,43.061142022142576,4198100
2013-08-05,42.477535247802734,43.09269353345746,42.36712253073865,42.75356704046296,3848800
2013-08-06,42.58795166015625,42.690479052835144,42.0043376655085,42.51697162038181,3840600
2013-08-07,42.296142578125,42.666813413475616,42.122635160394346,42.51696801267608,2906100
2013-08-08,42.619476318359375,42.95860266019592,42.430195310245196,42.666794313998246,3024600
2013-08-09,42.233036041259766,42.79298781252035,42.09896435314951,42.51695609669332,1723900
2013-08-12,42.335567474365234,42.50907486018061,41.81504832543945,41.96489369867614,1561000
2013-08-13,42.31192398071289,42.46176940887886,41.925476391150234,42.430222052889775,1335400
2013-08-14,41.80716323852539,42.319797095498586,41.35762407531161,42.18572538404071,4881800
2013-08-15,40.986961364746094,41.38917958698541,40.62417282110376,41.38129425297025,5643000
2013-08-16,40.758243560791016,41.16046174349027,40.66360451930664,40.80556458579365,3014300
2013-08-19,40.292938232421875,40.74247752440577,40.143092804601054,40.69515649053114,5589800
2013-08-20,40.65571975708008,40.98696094422086,40.19829517586423,40.20618050979849,2798900
2013-08-21,40.10364532470703,40.55318448463553,39.83549889523034,40.52164014650694,3281900
2013-08-22,41.5942268371582,41.84659959921244,40.6557128077809,40.80556120360854,4423700
2013-08-23,41.9570198059082,42.00433782692556,41.10525932534172,41.58634592915933,3111900
2013-08-26,41.728302001953125,42.31980127603592,41.71252832695507,41.94912743488402,2841300
2013-08-27,40.3481330871582,41.373397793697805,40.245605713948066,41.25509975555127,4109900
2013-08-28,40.679378509521484,40.8607712606558,40.0405582053799,40.340252015677045,2444300
2013-08-29,40.671485900878906,41.29453246453395,40.300812095675425,40.434886815895645,3507800
2013-08-30,40.30080795288086,40.774009082724405,40.127303579606476,40.758235410877596,3028000
2013-09-03,42.1936149597168,42.48542042639815,41.44438194284008,41.49958830117112,5755700
2013-09-04,43.06114959716797,43.22677169441548,42.43810592883716,42.66681671437881,4041900
2013-09-05,42.54063034057617,43.218883380788895,42.4538796334625,42.96651057631735,3390100
2013-09-06,42.38254928588867,42.98327343056997,42.13751968746785,42.69081427437252,3277100
2013-09-09,42.350929260253906,42.91212970769246,42.24026734161214,42.51691761537309,3743100
2013-09-10,42.72242736816406,42.904224572171515,42.48530071142517,42.72242736816406,2611900
2013-09-11,43.10181427001953,43.307326172394056,42.76983767957621,42.92792306250403,2831600
2013-09-12,43.678829193115234,44.00290291458219,42.97535231104514,43.08601118931752,4868500
2013-09-13,43.836917877197266,43.836917877197266,43.36266464476521,43.61560010409278,3220700
2013-09-16,44.21632766723633,44.46926316432459,43.99500986109134,44.374413106723736,3459300
2013-09-17,44.57201385498047,44.7696198770474,44.05033407733291,44.224228341624965,3501900
2013-09-18,44.90399932861328,45.09369944572404,44.042436840727014,44.58782844645669,3637100
2013-09-19,44.71429443359375,45.425677382788194,44.58782668876239,45.11741244321356,3456500
2013-09-20,44.32698440551758,45.069981964484555,44.31907847609116,44.738002278833015,4481600
2013-09-23,44.20051574707031,44.690580876914055,44.14518629938292,44.27165403912965,3078100
2013-09-24,44.31908416748047,45.08579659795814,44.27956356095903,44.358604774001904,4856200
2013-09-25,43.884334564208984,44.44553480027496,43.74205802334327,44.41391712114306,3831400
2013-09-26,43.91595458984375,44.303260626606516,43.70253976714206,43.892239821613785,4600300
2013-09-27,43.86854934692383,44.311188047438456,43.15716625953057,43.47333719064523,5756700
2013-09-30,43.59979248046875,43.93967507880204,43.34685701406657,43.44961298955139,5730300
2013-10-01,44.07404708862305,44.26375020190326,43.576082069816295,43.70254980692687,3563300
2013-10-02,43.84482955932617,44.12147681200617,43.678838192489266,43.718361813068334,3383900
2013-10-03,43.45752716064453,43.94758937683743,43.315250547035404,43.6551332334095,2953000
2013-10-04,44.564109802246094,44.682671603319996,43.504941430418505,43.552364944756654,3881000
2013-10-07,43.726261138916016,44.477164639849086,43.71045229502779,43.92386716467584,2459600
2013-10-08,42.67499542236328,44.018713883724274,42.659186579670646,43.74996958840639,3975500
2013-10-09,42.38254928588867,42.817282039269216,41.90038998996087,42.73033790077659,5391300
2013-10-10,44.07404708862305,44.08985593266546,42.74613735657635,42.935837454627865,4318400
2013-10-11,44.46134567260742,44.73008992705985,43.74996293575451,43.955474844280005,4053600
2013-10-14,45.09371566772461,45.15695107299582,44.03454675127259,44.176823397902716,3379800
2013-10-15,44.801246643066406,45.25969113924516,44.64316119033161,44.888193792832,3166200
2013-10-16,45.5205192565918,45.63117813652785,45.06207187945289,45.18063668808628,4297500
2013-10-17,46.1923828125,46.295138788638376,45.299205760248995,45.36243811963742,4529900
2013-10-18,46.7931022644043,46.982802339368426,46.21609309561021,46.36627257289251,5318400
2013-10-21,46.7693977355957,46.95910086733106,46.54017701275293,46.887962569833924,2685400
2013-10-22,47.27526092529297,47.40963155911978,46.895857763911714,46.919569519239204,4910900
2013-10-23,46.832618713378906,47.13298065656401,46.65872448070941,47.01441585879334,3796600
2013-10-24,47.10928726196289,47.34641696509302,46.816831114059674,46.990725425627254,2843300
2013-10-25,47.26736068725586,47.42544611067049,46.75358683019412,47.125084107705554,4629000
2013-10-28,46.832618713378906,47.354298396159315,46.46111849457701,47.338489555441356,4644900
2013-10-29,46.967002868652344,47.57562984312356,46.70616445972407,47.26736489837699,4005300
2013-10-30,46.334651947021484,47.16459650656285,45.73393106080176,47.15669359361955,5795400
2013-10-31,46.745670318603516,47.13297936753091,46.16866121670481,46.35045835714731,3870200
2013-11-01,47.378021240234375,47.63886265029838,46.85634143533513,46.85634143533513,4469000
2013-11-04,47.03814697265625,47.623062259053405,46.840540905191304,47.48078564926029,2775300
2013-11-05,47.34640884399414,47.50449126532655,46.57969643657055,46.88005846451416,3258000
2013-11-06,47.125083923339844,48.14473173438501,46.635021826377525,47.74161677072201,6764900
2013-11-07,44.9830322265625,46.88795405212598,44.943511627405435,46.42950967449285,11669100
2013-11-08,46.42951202392578,46.469032625082676,44.761716724139106,45.046269876834465,8526600
2013-11-11,46.524356842041016,46.895857084675086,46.11333600269079,46.389983194932164,2869400
2013-11-12,46.42160415649414,46.698254383499645,46.113339259020165,46.37417762794873,3216100
2013-11-13,47.559818267822266,47.5677241976193,46.01058770276753,46.12124659809591,6750900
2013-11-14,48.08939743041992,48.27910052165613,47.36220576511417,47.425441133935685,5630600
2013-11-15,47.86017990112305,48.25539196143823,47.61515035347402,48.247489046932564,3614000
2013-11-18,47.10928726196289,48.018276416683236,46.990725425627254,47.931329260899446,2801000
2013-11-19,46.540164947509766,47.101365251594544,46.2398029898078,46.974897534966594,3773400
2013-11-20,46.00269317626953,46.721979142286365,45.8683194822773,46.65874375329489,6151200
2013-11-21,46.16868591308594,46.516471539721515,45.97107982665512,46.31096253653449,4967400
2013-11-22,46.34257125854492,46.47694192398321,46.09753867334515,46.3188564824101,3594400
2013-11-25,46.21610641479492,46.53227430259547,46.089638656628864,46.437424237778224,3014900
2013-11-26,46.263526916503906,46.40580351204733,45.947359049363314,46.15286801224325,6083500
2013-11-27,46.47693634033203,46.52436287167493,45.994777158312786,46.318850917751,2812900
2013-11-29,46.287235260009766,46.650829613545525,46.27932933067327,46.56388248221554,1777900
2013-12-02,46.405799865722656,46.793109015431234,46.01849373124284,46.31885272914142,3673000
2013-12-03,46.20817947387695,46.41369137197276,45.963149999906804,46.13704120380192,3169200
2013-12-04,45.915733337402344,46.85633687453989,45.46519186862626,45.915733337402344,4582700
2013-12-05,46.05012130737305,46.18449501480141,45.63910329874766,45.84461230306036,3520600
2013-12-06,46.55598068237305,46.84053082549713,46.32675696978571,46.65873364437814,3391700
2013-12-09,46.69063186645508,47.18169448751659,46.35797439830174,46.69855091554664,3007100
2013-12-10,46.920318603515625,47.02328133773462,46.47677636670351,46.548059886523596,3953200
2013-12-11,46.28668975830078,47.21337559173798,46.13620365810155,47.21337559173798,3519100
2013-12-12,46.072837829589844,46.41341432865555,45.81146692413503,46.13620230447856,3485400
2013-12-13,46.270851135253906,46.51638396382044,45.98572003866063,46.1837295071026,2523800
2013-12-16,46.83319854736328,47.04704912774394,46.35797402827808,46.60350684754133,3385100
2013-12-17,46.50848388671875,46.8015371735705,46.1045427143418,46.754013794059695,3290100
2013-12-18,47.3559455871582,47.41930704646065,46.01739963579638,46.50846529696787,6198600
2013-12-19,48.0925407409668,48.19550348932863,47.1737769267434,47.21337821621986,4903600
2013-12-20,48.07670211791992,48.496481246665404,47.82325022644511,48.04501987613935,5626000
2013-12-23,48.95585250854492,48.987531721059106,48.17173383717444,48.36974326696269,4681700
2013-12-24,48.83704376220703,49.0350531843732,48.662794503857924,48.86080392602409,2351100
2013-12-26,49.89837646484375,50.009261262455276,48.900410264955894,49.153862094177704,3886400
2013-12-27,49.93006896972656,50.15976068139019,49.28851719550963,49.93006896972656,3968400
2013-12-30,50.42112350463867,50.737936794701575,49.890459657556576,49.890459657556576,6983700
2013-12-31,50.48448944091797,50.7379382674947,50.18351423844504,50.42112496823552,3884000
2014-01-02,50.09638977050781,50.476567543749496,49.43107791198877,50.09638977050781,6723000
2014-01-03,50.00925827026367,50.231027852217636,49.73204629282122,50.0488595497006,2226100
2014-01-06,49.906314849853516,50.555788812943256,49.811271132414774,50.46074207411921,3663000
2014-01-07,50.19935989379883,50.563696580499794,49.97758724075007,50.12807636628041,2258700
2014-01-08,49.69245529174805,50.15975773708191,49.47068264253878,50.07263309146948,2653400
2014-01-09,49.49445724487305,49.96967884875738,48.61529455844029,49.8983953060362,3565500
2014-01-10,49.89044952392578,50.12013813061769,49.161773364157995,49.502349772302125,3754800
2014-01-13,48.26678466796875,49.65285088182529,48.03709599163908,49.494445731635054,5463200
2014-01-14,48.03709030151367,48.749922457086505,47.7598752787485,48.749922457086505,5845500
2014-01-15,48.31431198120117,48.60736515870596,47.8945328603388,48.17966698823959,7616600
2014-01-16,48.15590286254883,48.55984387636773,47.989575631627986,48.330152164304806,3943800
2014-01-17,47.91036605834961,48.44894896251931,47.54602638773296,48.14797678518007,5014200
2014-01-21,47.28465270996094,48.49646946039937,46.959917364093855,48.49646946039937,5797000
2014-01-22,48.13213348388672,48.27470051779488,47.292572397692446,47.530183113744656,3580500
2014-01-23,47.28465270996094,47.91828228465475,46.856951614023565,47.60146598661578,4422200
2014-01-24,46.24708938598633,47.27673798243266,45.96195527774913,47.17377523775725,7373300
2014-01-27,46.080772399902344,46.61143642481769,45.55010535360173,46.239180608710825,5826900
2014-01-28,46.492618560791016,46.76191152841326,46.1282819050034,46.247085759864035,4131400
2014-01-29,45.7164192199707,46.27876528901245,45.43920419874457,46.13619825441254,5709200
2014-01-30,46.86488723754883,47.65692524139899,46.46094918499474,46.7302422271592,7782600
2014-01-31,46.50848388671875,46.79361812101167,45.85901280700085,46.088701587838194,6940300
2014-02-03,44.59964370727539,46.508454431974656,44.12441927729444,46.40548868560451,11594800
2014-02-04,45.835243225097656,46.06493499534189,44.72639171670001,44.93232028980433,8234500
2014-02-05,46.682708740234375,46.76191433628182,44.948146975486715,45.47881087277413,8278900
2014-02-06,47.75193786621094,48.34596594476143,46.56388170910995,46.87277582653492,6706800
2014-02-07,47.91828918457031,48.195501219233,47.52227026568956,47.95789047218147,4719500
2014-02-10,47.98956298828125,48.076687616205355,47.67274670880886,47.95788075605722,4311500
2014-02-11,48.2350959777832,48.433105398018135,47.81531395234404,47.98164416159321,6747800
2014-02-12,48.9875373840332,49.138026501754695,48.41727221486142,48.789527931354996,6713300
2014-02-13,51.17356872558594,51.40326043957802,50.23896377058381,50.61914159647513,12806300
2014-02-14,51.450775146484375,52.219052785055666,50.571612698507835,50.80130438735268,7916300
2014-02-18,52.50420379638672,52.63092674392413,51.61711899254141,51.66464538529243,6013100
2014-02-19,52.131919860839844,52.73387018967203,51.87054597615072,52.10815969728046,7185400
2014-02-20,52.203208923339844,52.33785388521137,51.21316177528168,52.23488511444165,6616900
2014-02-21,52.322017669677734,52.74971882753508,52.06856580310699,52.32993974003689,5038300
2014-02-24,52.63882827758789,53.29622106207228,52.50418331000005,52.575463807157675,4822800
2014-02-25,52.08439254760742,52.5358537229848,51.95766363526501,52.345760354471174,4438800
2014-02-26,51.91014862060547,52.630899744232586,51.79926383235514,52.195282659754234,4726900
2014-02-27,52.59130859375,52.70219339698405,51.61709948788678,51.783426692737855,4732500
2014-02-28,53.1298713684082,53.43876547753428,52.59920774942402,52.59920774942402,5577100
2014-03-03,52.234893798828125,52.55171014743314,51.19732614884672,52.13193105370842,4303300
2014-03-04,53.39918518066406,53.55759636085189,52.99525026741457,52.99525026741457,6201700
2014-03-05,53.36750411987305,53.75560698780344,53.161578645247005,53.48631099693809,4321000
2014-03-06,53.50215148925781,53.636796454126866,53.23285551675133,53.52591165449725,3757500
2014-03-07,53.47835159301758,53.93061633185469,53.264117422581556,53.79573173774179,3450400
2014-03-10,52.97055435180664,53.502162699441314,52.89914093226798,53.26412603901076,3200700
2014-03-11,52.438934326171875,54.03376525154183,52.19296757602619,54.02582908277236,4480800
2014-03-12,52.288169860839844,52.43099059398259,51.78036415489263,52.05806945446977,4096900
2014-03-13,51.54233169555664,52.83564851025156,51.32810360550511,52.60555413903851,5671000
2014-03-14,51.867652893066406,52.38338880233598,51.40745199989663,51.40745199989663,5456300
2014-03-17,52.24055480957031,52.70869175223727,52.07393164291561,52.367509252843064,4099200
2014-03-18,52.60554885864258,52.93085904473704,52.12947572227584,52.22469156025347,3027200
2014-03-19,52.31989669799805,53.01812787313733,52.14533739083319,52.637270652639444,4308200
2014-03-20,52.502410888671875,52.764249972962176,51.97080260494771,52.18503073076149,3249400
2014-03-21,52.12156677246094,53.33554044536553,52.010484609811094,53.01022407365967,6118400
2014-03-24,50.98691940307617,52.50240042615134,50.77268829319222,52.22469511339116,5897400
2014-03-25,50.098262786865234,51.71689602949225,50.00304995693461,51.71689602949225,9995200
2014-03-26,49.16199493408203,50.542594594605845,49.10645386414683,50.51878911694697,10427700
2014-03-27,48.773197174072266,49.19372319410361,48.20984739844685,49.19372319410361,10079200
2014-03-28,49.21754837036133,49.93165234432639,48.884301867019005,49.027122661812015,5791200
2014-03-31,49.035057067871094,49.74122488988638,48.93190804080619,49.49525809111287,6177300
2014-04-01,50.13793182373047,50.48705055911492,49.37622317213716,49.392092480723825,6713400
2014-04-02,50.26488494873047,50.74888828316626,50.16173897960508,50.312492876084576,5537800
2014-04-03,49.685665130615234,50.55052273996639,49.35241874393951,50.407701995173646,6164900
2014-04-04,48.84461212158203,50.225208594165586,48.79700419858362,49.99510817314801,7989900
2014-04-07,47.963897705078125,48.733539653277724,46.77372656116433,48.71767336824254,12214200
2014-04-08,47.987693786621094,48.23366354666602,46.99588463173864,47.93215271608858,8042800
2014-04-09,49.4793701171875,49.60632155386666,48.15431165926035,48.15431165926035,8256700
2014-04-10,47.59096908569336,49.5031769734902,47.51162556573947,49.415897285484164,9618000
2014-04-11,46.55949020385742,47.7893329768395,46.48807982210948,47.23391923288461,10666000
2014-04-14,46.64678192138672,47.257736894567934,46.28179677691862,47.01176706585482,6780000
2014-04-15,46.94827651977539,47.27359282700039,45.813649635630426,46.87686916659292,7319700
2014-04-16,47.8448600769043,48.178109436666325,46.77370769024456,47.3291212720076,9143500
2014-04-17,48.11464309692383,48.19398964184138,46.8054568867769,47.59890417538517,7946900
2014-04-21,47.37673568725586,48.12257805695471,46.73404533674139,48.11464188928154,6262600
2014-04-22,47.42433547973633,47.76551798890254,46.94033224455819,47.606827957026994,7537800
2014-04-23,46.32939147949219,47.59890908835674,46.14689894748747,47.51956253524936,10211800
2014-04-24,46.23417282104492,46.829258273994554,46.107221378819446,46.591224698166926,8029800
2014-04-25,46.05961990356445,46.30558968153219,45.77397836186296,46.146899599835635,8560400
2014-04-28,45.24237060546875,46.583295606845006,44.82977759886953,46.51188522057281,8078300
2014-04-29,45.58354568481445,45.6708253676818,44.94878848227164,44.94878848227164,5669600
2014-04-30,45.829505920410156,46.234165660732245,45.028125632989784,45.385177454814965,9322100
2014-05-01,45.60734939575195,46.13896064848658,45.48833411953579,45.9009240425319,4688800
2014-05-02,45.40898132324219,45.8850514428435,45.36137340325383,45.55973519639752,5292100
2014-05-05,46.17068862915039,46.17862479564673,45.004323375324745,45.28996483397941,4280900
2014-05-06,45.059879302978516,46.29765532991914,44.99640205710378,45.900931623487054,5327600
2014-05-07,44.94878387451172,45.50419447807512,44.663142405958666,45.22648917629342,7416500
2014-05-08,46.02788543701172,46.34526562905613,44.75043757959945,44.948799442936746,9019800
2014-05-09,45.02019500732422,45.3772438223272,43.64752870156988,44.86943810371236,15272100
2014-05-12,45.543880462646484,45.97233974412042,45.21063099176506,45.21063099176506,8218700
2014-05-13,45.22649383544922,45.84538172989708,44.83770334614153,45.551807091089906,7510800
2014-05-14,44.38544845581055,45.55181715465325,44.0918737521452,45.059880592096924,10258300
2014-05-15,44.742496490478516,44.76629894289804,44.04426196081135,44.55207081759933,10271100
2014-05-16,45.25030517578125,45.297913110385835,44.32990629409106,44.805976559851864,5846100
2014-05-19,45.51213836669922,45.773974406123614,44.90118357236057,45.115414710123055,9107400
2014-05-20,45.29791259765625,45.65496453624494,45.0122710467853,45.40106160808446,12850800
2014-05-21,46.829261779785156,47.01175430247369,45.41692650094958,45.46453140362228,8706800
2014-05-22,47.04349136352539,47.05936067281099,46.32938757947981,46.78958846847835,7469500
2014-05-23,48.201934814453125,48.384427373172954,46.948286332688276,47.13871506126138,8458300
2014-05-27,47.97181701660156,48.606574171659894,47.94007840215843,48.34473816940621,5051400
2014-05-28,47.987693786621094,48.21779423697654,47.63064188551114,47.97976064515702,4067800
2014-05-29,47.725860595703125,48.32094612419438,47.39261112583203,48.24953573970497,4875700
2014-05-30,47.297393798828125,47.717919897144405,47.114901283959526,47.66237882856532,5250100
2014-06-02,47.86073303222656,47.948012705171756,47.30531940810689,47.30531940810689,4201500
2014-06-03,47.30533218383789,47.85281281589348,47.27359658881853,47.74172763966022,5669600
2014-06-04,47.479896545410156,47.662389099605114,47.011762418818954,47.22599359811614,2720800
2014-06-05,47.987693786621094,48.02736554746412,47.20218263094054,47.63064188551114,3085500
2014-06-06,48.091041564941406,48.48855388293214,47.80483221074355,48.114891333531794,3178400
2014-06-09,48.2898063659668,48.639616176601045,48.09105017140167,48.13080080375892,3419600
2014-06-10,48.59986877441406,48.61576963496958,47.83664263164453,48.13875291664124,3959400
2014-06-11,49.13252258300781,50.150156193559894,49.045069386584444,49.29152811897955,21619600
2014-06-12,48.401092529296875,49.013261759749454,48.2738887302923,48.96555919783107,12542000
2014-06-13,48.05923843383789,48.48060050798839,47.73327846401278,48.41700011603087,8535900
2014-06-16,48.257999420166016,48.43290279015001,47.64583004327576,47.82073644603827,13120300
2014-06-17,47.788944244384766,48.273909888389625,47.77304338344274,48.12285322582994,6471000
2014-06-18,48.67937088012695,48.78272495912264,47.6140374668504,47.84459539969497,8784600
2014-06-19,47.995643615722656,48.92582415622518,47.629932956247266,48.59191218204161,6956100
2014-06-20,46.93825912475586,47.93998891465714,45.9206254441057,47.93998891465714,20042500
2014-06-23,46.906455993652344,47.137013878098145,46.50894365472308,46.842852563689995,7433900
2014-06-24,46.77925109863281,47.542474044087356,46.59639579083298,46.82695367001562,7006800
