Date,AMZN,CMCSA,DIS,GOOGL,MSFT,NFLX,ORCL,PSKY,SPY,WBD
2022-05-02,124.5,36.19202423095703,110.88863372802734,115.708740234375,275.8174743652344,19.94599914550781,70.6222915649414,27.726238250732425,393.28265380859375,19.25
2022-05-03,124.25350189208984,36.12044525146485,110.9375,116.45410919189452,273.20928955078125,19.98699951171875,69.9447021484375,27.36901092529297,395.0855102539063,19.270000457763672
2022-05-04,125.92849731445312,37.238861083984375,113.51675415039062,121.34415435791016,281.1598205566406,20.400999069213867,71.7770767211914,27.643798828125,407.1170349121094,19.65999984741211
2022-05-05,116.40699768066406,36.12939453125,110.01911163330078,115.63182067871094,268.9140625,18.832000732421875,69.4770736694336,27.222457885742188,392.64691162109375,18.8799991607666
2022-05-06,114.77249908447266,35.789390563964844,107.75250244140624,114.87850189208984,266.37371826171875,18.097000122070312,69.18123626708984,25.56456184387207,390.3032531738281,17.75
2022-05-09,108.78900146484376,35.57465362548828,104.5186538696289,111.66727447509766,256.53240966796875,17.309999465942383,68.27458190917969,25.13405990600586,377.8068542480469,17.100000381469727
2022-05-10,108.85900115966795,36.05780029296875,105.20254516601562,113.53713989257812,261.3027648925781,17.766000747680664,69.21940612792969,25.115737915039062,378.6796569824219,17.350000381469727
2022-05-11,105.37200164794922,35.6462287902832,102.78937530517578,112.7505874633789,252.6249542236328,16.636999130249023,67.7878646850586,24.44708633422852,372.66400146484375,16.6200008392334
2022-05-12,106.93049621582033,37.03306579589844,101.91007995605467,111.9977798461914,247.58319091796875,17.430999755859375,67.50154876708984,24.84095001220703,372.2749328613281,17.110000610351562
2022-05-13,113.05500030517578,37.11359024047852,104.86060333251952,115.18023681640624,253.17767333984372,18.763999938964844,67.92147064208984,25.967586517333984,381.17523193359375,18.100000381469727
2022-05-16,110.8105010986328,37.462547302246094,102.76006317138672,113.5867691040039,253.546142578125,18.650999069213867,66.52811431884766,25.665313720703125,379.6286010742188,17.209999084472656
2022-05-17,115.36849975585938,38.3304328918457,106.14044952392578,115.59955596923828,258.7043151855469,19.05599975585937,68.59906005859375,29.60396194458008,387.4376831054688,18.36000061035156
2022-05-18,107.1125030517578,37.69517517089844,101.90032196044922,111.06036376953124,246.92559814453125,17.7189998626709,65.18247985839844,28.898670196533203,371.8194885253906,17.459999084472656
2022-05-19,107.31900024414062,37.59675598144531,100.76699829101562,109.55622863769533,246.0120391845703,18.347999572753903,63.979976654052734,29.51236915588379,369.542236328125,17.5
2022-05-20,107.59100341796876,37.58780288696289,100.06356048583984,108.09127807617188,245.44834899902344,18.63500022888184,65.4974136352539,29.897071838378903,369.70355224609375,17.739999771118164
2022-05-23,107.55699920654295,38.36622619628906,103.3951187133789,110.65194702148438,253.31056213378903,18.74399948120117,66.8430404663086,30.30925941467285,376.6207580566406,18.290000915527344
2022-05-24,104.0999984741211,38.53622055053711,99.2526626586914,105.17533111572266,252.30960083007807,18.03400039672852,65.879150390625,29.127660751342773,373.7456359863281,16.860000610351562
2022-05-25,106.7750015258789,39.09990310668945,100.88424682617188,105.01156616210938,255.1279144287109,18.78300094604492,66.64263916015625,29.631444931030277,377.0476684570313,17.229999542236328
2022-05-26,111.07749938964844,39.48464584350586,103.18017578125,106.98416137695312,258.4127502441406,19.13999938964844,68.38909912109375,29.67724227905273,384.5816040039063,17.979999542236328
2022-05-27,115.14649963378906,39.51148223876953,106.8048095703125,111.47422790527344,265.54608154296875,19.518999099731445,69.45799255371094,31.060348510742188,394.0227661132813,18.76000022888184
2022-05-31,120.20950317382812,39.61884689331055,107.8990478515625,112.90889739990234,264.2146301269531,19.74399948120117,68.63723754882812,31.44506072998047,391.8118896484375,18.450000762939453
2022-06-01,121.68399810791016,39.30569076538086,106.67780303955078,113.03791809082033,264.7491149902344,19.291000366210938,68.33184814453125,29.631444931030277,388.642822265625,17.65999984741211
2022-06-02,125.51100158691406,39.18936920166016,108.31914520263672,116.74044036865234,266.84832763671875,20.50900077819824,69.80154418945312,28.78875541687012,396.0439147949219,18.0
2022-06-03,122.3499984741211,38.41095352172852,106.16976165771484,113.68205261230467,262.416748046875,19.89800071716309,68.5131607055664,28.21169853210449,389.5441284179688,17.5
2022-06-06,124.79000091552734,37.829376220703125,105.3490982055664,115.94446563720705,261.1825561523437,19.714000701904297,69.6393051147461,27.86363220214844,390.730224609375,16.850000381469727
